"country","year","age","gender","value"
"COD",2000,55,"Both",258310.5
"COD",2000,56,"Both",246423
"COD",2000,57,"Both",234492.5
"COD",2000,58,"Both",222845
"COD",2000,59,"Both",211642
"COD",2000,60,"Both",200803
"COD",2000,61,"Both",190436.5
"COD",2000,62,"Both",179995.5
"COD",2000,63,"Both",169107.5
"COD",2000,64,"Both",158247
"COD",2000,65,"Both",147813
"COD",2000,66,"Both",137848.5
"COD",2000,67,"Both",128173
"COD",2000,68,"Both",118689
"COD",2000,69,"Both",109390.5
"COD",2000,70,"Both",100352.5
"COD",2000,71,"Both",91676
"COD",2000,72,"Both",83264.5
"COD",2000,73,"Both",75101.5
"COD",2000,74,"Both",67233.5
"COD",2000,75,"Both",59750.5
"COD",2000,76,"Both",52673.5
"COD",2000,77,"Both",46060.5
"COD",2000,78,"Both",39976
"COD",2000,79,"Both",34356
"COD",2000,80,"Both",29172
"COD",2000,81,"Both",24463.5
"COD",2000,82,"Both",20236.5
"COD",2000,83,"Both",16501.5
"COD",2000,84,"Both",13251
"COD",2000,85,"Both",10468
"COD",2000,86,"Both",8120.5
"COD",2000,87,"Both",6165.5
"COD",2000,88,"Both",4567.5
"COD",2000,89,"Both",3287.5
"COD",2000,90,"Both",2288.5
"COD",2000,91,"Both",1533
"COD",2000,92,"Both",981
"COD",2000,93,"Both",592
"COD",2000,94,"Both",329.5
"COD",2000,95,"Both",167.5
"COD",2000,96,"Both",72.5
"COD",2000,97,"Both",25.5
"COD",2000,98,"Both",7
"COD",2000,99,"Both",4.5
"COD",2000,100,"Both",17.5
"COD",2001,0,"Both",2072901
"COD",2001,1,"Both",1924111
"COD",2001,2,"Both",1824973
"COD",2001,3,"Both",1757390.5
"COD",2001,4,"Both",1722441
"COD",2001,5,"Both",1682566
"COD",2001,6,"Both",1589030
"COD",2001,7,"Both",1488527
"COD",2001,8,"Both",1431534.5
"COD",2001,9,"Both",1385473
"COD",2001,10,"Both",1334478.5
"COD",2001,11,"Both",1286416
"COD",2001,12,"Both",1245395
"COD",2001,13,"Both",1205560.5
"COD",2001,14,"Both",1162819
"COD",2001,15,"Both",1115786
"COD",2001,16,"Both",1065861
"COD",2001,17,"Both",1016288
"COD",2001,18,"Both",970800.5
"COD",2001,19,"Both",929128
"COD",2001,20,"Both",890643
"COD",2001,21,"Both",850547
"COD",2001,22,"Both",807495.5
"COD",2001,23,"Both",772593
"COD",2001,24,"Both",749348.5
"COD",2001,25,"Both",729283
"COD",2001,26,"Both",710349.5
"COD",2001,27,"Both",692628
"COD",2001,28,"Both",676142
"COD",2001,29,"Both",659692.5
"COD",2001,30,"Both",641546
"COD",2001,31,"Both",622377.5
"COD",2001,32,"Both",603198
"COD",2001,33,"Both",583231
"COD",2001,34,"Both",562699
"COD",2001,35,"Both",542091.5
"COD",2001,36,"Both",521526
"COD",2001,37,"Both",501502.5
"COD",2001,38,"Both",482427
"COD",2001,39,"Both",463821.5
"COD",2001,40,"Both",445853
"COD",2001,41,"Both",429292.5
"COD",2001,42,"Both",413782.5
"COD",2001,43,"Both",398190.5
"COD",2001,44,"Both",382525.5
"COD",2001,45,"Both",367698.5
"COD",2001,46,"Both",353920.5
"COD",2001,47,"Both",340775.5
"COD",2001,48,"Both",327292
"COD",2001,49,"Both",313947.5
"COD",2001,50,"Both",301409.5
"COD",2001,51,"Both",291158.5
"COD",2001,52,"Both",284899
"COD",2001,53,"Both",281512.5
"COD",2001,54,"Both",275633.5
"COD",2001,55,"Both",265433
"COD",2001,56,"Both",254004
"COD",2001,57,"Both",242081.5
"COD",2001,58,"Both",230098
"COD",2001,59,"Both",218369.5
"COD",2001,60,"Both",206930
"COD",2001,61,"Both",195975.5
"COD",2001,62,"Both",185481
"COD",2001,63,"Both",174925
"COD",2001,64,"Both",163955.5
"COD",2001,65,"Both",153033
"COD",2001,66,"Both",142542.5
"COD",2001,67,"Both",132518
"COD",2001,68,"Both",122784
"COD",2001,69,"Both",113246
"COD",2001,70,"Both",103907.5
"COD",2001,71,"Both",94853.5
"COD",2001,72,"Both",86188
"COD",2001,73,"Both",77832
"COD",2001,74,"Both",69771
"COD",2001,75,"Both",62048.5
"COD",2001,76,"Both",54744
"COD",2001,77,"Both",47872.5
"COD",2001,78,"Both",41486
"COD",2001,79,"Both",35643.5
"COD",2001,80,"Both",30291
"COD",2001,81,"Both",25412
"COD",2001,82,"Both",21037
"COD",2001,83,"Both",17171.5
"COD",2001,84,"Both",13805
"COD",2001,85,"Both",10921
"COD",2001,86,"Both",8486
"COD",2001,87,"Both",6462
"COD",2001,88,"Both",4802.5
"COD",2001,89,"Both",3473.5
"COD",2001,90,"Both",2433
"COD",2001,91,"Both",1644.5
"COD",2001,92,"Both",1066.5
"COD",2001,93,"Both",658.5
"COD",2001,94,"Both",381
"COD",2001,95,"Both",208.5
"COD",2001,96,"Both",101
"COD",2001,97,"Both",38.5
"COD",2001,98,"Both",14.5
"COD",2001,99,"Both",4
"COD",2001,100,"Both",10
"COD",2002,0,"Both",2132475.5
"COD",2002,1,"Both",1983155
"COD",2002,2,"Both",1884205
"COD",2002,3,"Both",1795305.5
"COD",2002,4,"Both",1734915.5
"COD",2002,5,"Both",1705007
"COD",2002,6,"Both",1668956.5
"COD",2002,7,"Both",1578612
"COD",2002,8,"Both",1480461.5
"COD",2002,9,"Both",1424964
"COD",2002,10,"Both",1379922.5
"COD",2002,11,"Both",1329649.5
"COD",2002,12,"Both",1282050.5
"COD",2002,13,"Both",1241280.5
"COD",2002,14,"Both",1201546.5
"COD",2002,15,"Both",1158804
"COD",2002,16,"Both",1111710
"COD",2002,17,"Both",1061694.5
"COD",2002,18,"Both",1012021.5
"COD",2002,19,"Both",966422.5
"COD",2002,20,"Both",924654.5
"COD",2002,21,"Both",886109.5
"COD",2002,22,"Both",846029.5
"COD",2002,23,"Both",803079
"COD",2002,24,"Both",768284.5
"COD",2002,25,"Both",745108
"COD",2002,26,"Both",725105
"COD",2002,27,"Both",706227
"COD",2002,28,"Both",688543.5
"COD",2002,29,"Both",672077.5
"COD",2002,30,"Both",655639
"COD",2002,31,"Both",637511.5
"COD",2002,32,"Both",618371
"COD",2002,33,"Both",599223
"COD",2002,34,"Both",579300
"COD",2002,35,"Both",558816.5
"COD",2002,36,"Both",538253.5
"COD",2002,37,"Both",517722.5
"COD",2002,38,"Both",497718.5
"COD",2002,39,"Both",478648
"COD",2002,40,"Both",460042.5
"COD",2002,41,"Both",442080
"COD",2002,42,"Both",425528
"COD",2002,43,"Both",410041.5
"COD",2002,44,"Both",394493.5
"COD",2002,45,"Both",378880.5
"COD",2002,46,"Both",364095
"COD",2002,47,"Both",350331
"COD",2002,48,"Both",337170
"COD",2002,49,"Both",323649.5
"COD",2002,50,"Both",310249
"COD",2002,51,"Both",297638.5
"COD",2002,52,"Both",287295
"COD",2002,53,"Both",280898.5
"COD",2002,54,"Both",277340.5
"COD",2002,55,"Both",271334
"COD",2002,56,"Both",261069.5
"COD",2002,57,"Both",249587.5
"COD",2002,58,"Both",237599
"COD",2002,59,"Both",225529.5
"COD",2002,60,"Both",213548.5
"COD",2002,61,"Both",201993
"COD",2002,62,"Both",190911.5
"COD",2002,63,"Both",180290.5
"COD",2002,64,"Both",169628
"COD",2002,65,"Both",158582.5
"COD",2002,66,"Both",147604.5
"COD",2002,67,"Both",137058.5
"COD",2002,68,"Both",126973.5
"COD",2002,69,"Both",117179
"COD",2002,70,"Both",107596
"COD",2002,71,"Both",98239.5
"COD",2002,72,"Both",89200
"COD",2002,73,"Both",80587.5
"COD",2002,74,"Both",72330
"COD",2002,75,"Both",64409
"COD",2002,76,"Both",56868
"COD",2002,77,"Both",49772.5
"COD",2002,78,"Both",43134.5
"COD",2002,79,"Both",37005
"COD",2002,80,"Both",31441.5
"COD",2002,81,"Both",26400.5
"COD",2002,82,"Both",21866
"COD",2002,83,"Both",17862
"COD",2002,84,"Both",14376.5
"COD",2002,85,"Both",11387
"COD",2002,86,"Both",8861.5
"COD",2002,87,"Both",6759.5
"COD",2002,88,"Both",5039.5
"COD",2002,89,"Both",3658.5
"COD",2002,90,"Both",2576
"COD",2002,91,"Both",1753.5
"COD",2002,92,"Both",1148.5
"COD",2002,93,"Both",720
"COD",2002,94,"Both",429
"COD",2002,95,"Both",236.5
"COD",2002,96,"Both",121.5
"COD",2002,97,"Both",58
"COD",2002,98,"Both",18
"COD",2002,99,"Both",5.5
"COD",2002,100,"Both",7.5
"COD",2003,0,"Both",2193730.5
"COD",2003,1,"Both",2043403.5
"COD",2003,2,"Both",1943151
"COD",2003,3,"Both",1854058
"COD",2003,4,"Both",1772450.5
"COD",2003,5,"Both",1717255.5
"COD",2003,6,"Both",1691022
"COD",2003,7,"Both",1657790
"COD",2003,8,"Both",1569840.5
"COD",2003,9,"Both",1473470
"COD",2003,10,"Both",1419079
"COD",2003,11,"Both",1374750.5
"COD",2003,12,"Both",1324911.5
"COD",2003,13,"Both",1277477
"COD",2003,14,"Both",1236622
"COD",2003,15,"Both",1196611
"COD",2003,16,"Both",1153467.5
"COD",2003,17,"Both",1105921
"COD",2003,18,"Both",1055460
"COD",2003,19,"Both",1005380
"COD",2003,20,"Both",959445
"COD",2003,21,"Both",917442
"COD",2003,22,"Both",878779
"COD",2003,23,"Both",838721
"COD",2003,24,"Both",795916.5
"COD",2003,25,"Both",761295
"COD",2003,26,"Both",738271.5
"COD",2003,27,"Both",718427.5
"COD",2003,28,"Both",699709.5
"COD",2003,29,"Both",682180
"COD",2003,30,"Both",665860.5
"COD",2003,31,"Both",649564.5
"COD",2003,32,"Both",631591.5
"COD",2003,33,"Both",612613
"COD",2003,34,"Both",593628.5
"COD",2003,35,"Both",573867
"COD",2003,36,"Both",553538.5
"COD",2003,37,"Both",533113.5
"COD",2003,38,"Both",512702
"COD",2003,39,"Both",492797.5
"COD",2003,40,"Both",473812
"COD",2003,41,"Both",455291.5
"COD",2003,42,"Both",437420
"COD",2003,43,"Both",420966
"COD",2003,44,"Both",405580.5
"COD",2003,45,"Both",390137
"COD",2003,46,"Both",374622
"COD",2003,47,"Both",359904.5
"COD",2003,48,"Both",346169.5
"COD",2003,49,"Both",333002
"COD",2003,50,"Both",319457
"COD",2003,51,"Both",306020
"COD",2003,52,"Both",293369.5
"COD",2003,53,"Both",282972
"COD",2003,54,"Both",276474.5
"COD",2003,55,"Both",272773.5
"COD",2003,56,"Both",266656
"COD",2003,57,"Both",256331.5
"COD",2003,58,"Both",244785.5
"COD",2003,59,"Both",232718
"COD",2003,60,"Both",220431.5
"COD",2003,61,"Both",208345.5
"COD",2003,62,"Both",196675
"COD",2003,63,"Both",185479.5
"COD",2003,64,"Both",174749.5
"COD",2003,65,"Both",163995.5
"COD",2003,66,"Both",152891
"COD",2003,67,"Both",141866
"COD",2003,68,"Both",131269
"COD",2003,69,"Both",121129
"COD",2003,70,"Both",111289
"COD",2003,71,"Both",101687
"COD",2003,72,"Both",92349
"COD",2003,73,"Both",83371.5
"COD",2003,74,"Both",74860.5
"COD",2003,75,"Both",66744
"COD",2003,76,"Both",59005.5
"COD",2003,77,"Both",51679
"COD",2003,78,"Both",44823
"COD",2003,79,"Both",38453.5
"COD",2003,80,"Both",32621.5
"COD",2003,81,"Both",27382
"COD",2003,82,"Both",22696
"COD",2003,83,"Both",18544
"COD",2003,84,"Both",14934.5
"COD",2003,85,"Both",11838
"COD",2003,86,"Both",9219.5
"COD",2003,87,"Both",7038
"COD",2003,88,"Both",5252
"COD",2003,89,"Both",3819.5
"COD",2003,90,"Both",2694.5
"COD",2003,91,"Both",1837.5
"COD",2003,92,"Both",1207
"COD",2003,93,"Both",758.5
"COD",2003,94,"Both",452
"COD",2003,95,"Both",249.5
"COD",2003,96,"Both",128.5
"COD",2003,97,"Both",61
"COD",2003,98,"Both",22.5
"COD",2003,99,"Both",7
"COD",2003,100,"Both",6
"COD",2004,0,"Both",2251197.5
"COD",2004,1,"Both",2107187.5
"COD",2004,2,"Both",2004418.5
"COD",2004,3,"Both",1913458
"COD",2004,4,"Both",1831318
"COD",2004,5,"Both",1754933
"COD",2004,6,"Both",1703491
"COD",2004,7,"Both",1679922.5
"COD",2004,8,"Both",1648747.5
"COD",2004,9,"Both",1562570
"COD",2004,10,"Both",1467507.5
"COD",2004,11,"Both",1413877.5
"COD",2004,12,"Both",1369979
"COD",2004,13,"Both",1320334
"COD",2004,14,"Both",1272867
"COD",2004,15,"Both",1231779.5
"COD",2004,16,"Both",1191404.5
"COD",2004,17,"Both",1147842
"COD",2004,18,"Both",1099886
"COD",2004,19,"Both",1049072
"COD",2004,20,"Both",998722.5
"COD",2004,21,"Both",952610
"COD",2004,22,"Both",910527
"COD",2004,23,"Both",871880
"COD",2004,24,"Both",831942.5
"COD",2004,25,"Both",789342.5
"COD",2004,26,"Both",754920
"COD",2004,27,"Both",732050.5
"COD",2004,28,"Both",712347.5
"COD",2004,29,"Both",693763
"COD",2004,30,"Both",676358
"COD",2004,31,"Both",660152.5
"COD",2004,32,"Both",643971
"COD",2004,33,"Both",626127
"COD",2004,34,"Both",607285
"COD",2004,35,"Both",588429.5
"COD",2004,36,"Both",568793
"COD",2004,37,"Both",548578
"COD",2004,38,"Both",528248
"COD",2004,39,"Both",507917
"COD",2004,40,"Both",488084
"COD",2004,41,"Both",469166.5
"COD",2004,42,"Both",450725
"COD",2004,43,"Both",432947
"COD",2004,44,"Both",416587.5
"COD",2004,45,"Both",401293
"COD",2004,46,"Both",385933
"COD",2004,47,"Both",370479
"COD",2004,48,"Both",355786.5
"COD",2004,49,"Both",342037
"COD",2004,50,"Both",328826
"COD",2004,51,"Both",315232.5
"COD",2004,52,"Both",301752.5
"COD",2004,53,"Both",289064
"COD",2004,54,"Both",278618
"COD",2004,55,"Both",272020.5
"COD",2004,56,"Both",268167
"COD",2004,57,"Both",261914.5
"COD",2004,58,"Both",251495
"COD",2004,59,"Both",239846.5
"COD",2004,60,"Both",227561
"COD",2004,61,"Both",215158.5
"COD",2004,62,"Both",202952
"COD",2004,63,"Both",191166.5
"COD",2004,64,"Both",179861
"COD",2004,65,"Both",169027
"COD",2004,66,"Both",158186.5
"COD",2004,67,"Both",147020
"COD",2004,68,"Both",135943.5
"COD",2004,69,"Both",125294
"COD",2004,70,"Both",115104.5
"COD",2004,71,"Both",105237.5
"COD",2004,72,"Both",95648.5
"COD",2004,73,"Both",86370
"COD",2004,74,"Both",77498.5
"COD",2004,75,"Both",69129
"COD",2004,76,"Both",61190
"COD",2004,77,"Both",53664
"COD",2004,78,"Both",46579
"COD",2004,79,"Both",39994.5
"COD",2004,80,"Both",33930
"COD",2004,81,"Both",28438
"COD",2004,82,"Both",23565
"COD",2004,83,"Both",19271
"COD",2004,84,"Both",15524.5
"COD",2004,85,"Both",12315.5
"COD",2004,86,"Both",9599.5
"COD",2004,87,"Both",7336
"COD",2004,88,"Both",5481
"COD",2004,89,"Both",3991.5
"COD",2004,90,"Both",2823
"COD",2004,91,"Both",1931
"COD",2004,92,"Both",1273.5
"COD",2004,93,"Both",805
"COD",2004,94,"Both",483
"COD",2004,95,"Both",270
"COD",2004,96,"Both",142
"COD",2004,97,"Both",68
"COD",2004,98,"Both",26.5
"COD",2004,99,"Both",10
"COD",2004,100,"Both",5.5
"COD",2005,0,"Both",2314775
"COD",2005,1,"Both",2168109
"COD",2005,2,"Both",2069700
"COD",2005,3,"Both",1975712.5
"COD",2005,4,"Both",1891363
"COD",2005,5,"Both",1814217.5
"COD",2005,6,"Both",1741610
"COD",2005,7,"Both",1692882.5
"COD",2005,8,"Both",1671226.5
"COD",2005,9,"Both",1641513
"COD",2005,10,"Both",1556605
"COD",2005,11,"Both",1462466.5
"COD",2005,12,"Both",1409344.5
"COD",2005,13,"Both",1365722.5
"COD",2005,14,"Both",1316219.5
"COD",2005,15,"Both",1268775
"COD",2005,16,"Both",1227609
"COD",2005,17,"Both",1187109
"COD",2005,18,"Both",1143420
"COD",2005,19,"Both",1095372
"COD",2005,20,"Both",1044519
"COD",2005,21,"Both",994183.5
"COD",2005,22,"Both",948121
"COD",2005,23,"Both",906121.5
"COD",2005,24,"Both",867583.5
"COD",2005,25,"Both",827787.5
"COD",2005,26,"Both",785354.5
"COD",2005,27,"Both",751052
"COD",2005,28,"Both",728225.5
"COD",2005,29,"Both",708536
"COD",2005,30,"Both",689950.5
"COD",2005,31,"Both",672534
"COD",2005,32,"Both",656313.5
"COD",2005,33,"Both",640121.5
"COD",2005,34,"Both",622283.5
"COD",2005,35,"Both",603453.5
"COD",2005,36,"Both",584605.5
"COD",2005,37,"Both",564972.5
"COD",2005,38,"Both",544750.5
"COD",2005,39,"Both",524407.5
"COD",2005,40,"Both",504065.5
"COD",2005,41,"Both",484226
"COD",2005,42,"Both",465316.5
"COD",2005,43,"Both",446904
"COD",2005,44,"Both",429170.5
"COD",2005,45,"Both",412854
"COD",2005,46,"Both",397587.5
"COD",2005,47,"Both",382236.5
"COD",2005,48,"Both",366767.5
"COD",2005,49,"Both",352025.5
"COD",2005,50,"Both",338196.5
"COD",2005,51,"Both",324892.5
"COD",2005,52,"Both",311220
"COD",2005,53,"Both",297679.5
"COD",2005,54,"Both",284943
"COD",2005,55,"Both",274434
"COD",2005,56,"Both",267712
"COD",2005,57,"Both",263667
"COD",2005,58,"Both",257228.5
"COD",2005,59,"Both",246661.5
"COD",2005,60,"Both",234800.5
"COD",2005,61,"Both",222369
"COD",2005,62,"Both",209825
"COD",2005,63,"Both",197489
"COD",2005,64,"Both",185582.5
"COD",2005,65,"Both",174166
"COD",2005,66,"Both",163223
"COD",2005,67,"Both",152286.5
"COD",2005,68,"Both",141048.5
"COD",2005,69,"Both",129912.5
"COD",2005,70,"Both",119212.5
"COD",2005,71,"Both",108987
"COD",2005,72,"Both",99121.5
"COD",2005,73,"Both",89582
"COD",2005,74,"Both",80404.5
"COD",2005,75,"Both",71677
"COD",2005,76,"Both",63481
"COD",2005,77,"Both",55748.5
"COD",2005,78,"Both",48459
"COD",2005,79,"Both",41646
"COD",2005,80,"Both",35367.5
"COD",2005,81,"Both",29650
"COD",2005,82,"Both",24540.5
"COD",2005,83,"Both",20070
"COD",2005,84,"Both",16189
"COD",2005,85,"Both",12853
"COD",2005,86,"Both",10033.5
"COD",2005,87,"Both",7681.5
"COD",2005,88,"Both",5753
"COD",2005,89,"Both",4202
"COD",2005,90,"Both",2984
"COD",2005,91,"Both",2055
"COD",2005,92,"Both",1368.5
"COD",2005,93,"Both",878
"COD",2005,94,"Both",539.5
"COD",2005,95,"Both",314
"COD",2005,96,"Both",170.5
"COD",2005,97,"Both",90
"COD",2005,98,"Both",41.5
"COD",2005,99,"Both",16
"COD",2005,100,"Both",11.5
"COD",2006,0,"Both",2395821
"COD",2006,1,"Both",2234266
"COD",2006,2,"Both",2131622.5
"COD",2006,3,"Both",2041540
"COD",2006,4,"Both",1953952
"COD",2006,5,"Both",1874457.5
"COD",2006,6,"Both",1800999
"COD",2006,7,"Both",1731185
"COD",2006,8,"Both",1684451
"COD",2006,9,"Both",1664166.5
"COD",2006,10,"Both",1635481
"COD",2006,11,"Both",1551471
"COD",2006,12,"Both",1457984
"COD",2006,13,"Both",1405188.5
"COD",2006,14,"Both",1361727
"COD",2006,15,"Both",1312306.5
"COD",2006,16,"Both",1264871.5
"COD",2006,17,"Both",1223656
"COD",2006,18,"Both",1183090
"COD",2006,19,"Both",1139353
"COD",2006,20,"Both",1091304
"COD",2006,21,"Both",1040502.5
"COD",2006,22,"Both",990262
"COD",2006,23,"Both",944312
"COD",2006,24,"Both",902434.5
"COD",2006,25,"Both",864013
"COD",2006,26,"Both",824343
"COD",2006,27,"Both",782044
"COD",2006,28,"Both",747814
"COD",2006,29,"Both",724983.5
"COD",2006,30,"Both",705262.5
"COD",2006,31,"Both",686636
"COD",2006,32,"Both",669176
"COD",2006,33,"Both",652910
"COD",2006,34,"Both",636678
"COD",2006,35,"Both",618814
"COD",2006,36,"Both",599958.5
"COD",2006,37,"Both",581077
"COD",2006,38,"Both",561403
"COD",2006,39,"Both",541137.5
"COD",2006,40,"Both",520754.5
"COD",2006,41,"Both",500382.5
"COD",2006,42,"Both",480534
"COD",2006,43,"Both",461634.5
"COD",2006,44,"Both",443252.5
"COD",2006,45,"Both",425554
"COD",2006,46,"Both",409256.5
"COD",2006,47,"Both",393981
"COD",2006,48,"Both",378596.5
"COD",2006,49,"Both",363068.5
"COD",2006,50,"Both",348239.5
"COD",2006,51,"Both",334308
"COD",2006,52,"Both",320905.5
"COD",2006,53,"Both",307160.5
"COD",2006,54,"Both",293569.5
"COD",2006,55,"Both",280791
"COD",2006,56,"Both",270212.5
"COD",2006,57,"Both",263344.5
"COD",2006,58,"Both",259069.5
"COD",2006,59,"Both",252404.5
"COD",2006,60,"Both",241635.5
"COD",2006,61,"Both",229600
"COD",2006,62,"Both",217006.5
"COD",2006,63,"Both",204319
"COD",2006,64,"Both",191857.5
"COD",2006,65,"Both",179838
"COD",2006,66,"Both",168313
"COD",2006,67,"Both",157260
"COD",2006,68,"Both",146222
"COD",2006,69,"Both",134908.5
"COD",2006,70,"Both",123721.5
"COD",2006,71,"Both",112987.5
"COD",2006,72,"Both",102758.5
"COD",2006,73,"Both",92936.5
"COD",2006,74,"Both",83491
"COD",2006,75,"Both",74456
"COD",2006,76,"Both",65907
"COD",2006,77,"Both",57916
"COD",2006,78,"Both",50416
"COD",2006,79,"Both",43395.5
"COD",2006,80,"Both",36892
"COD",2006,81,"Both",30964.5
"COD",2006,82,"Both",25639.5
"COD",2006,83,"Both",20947.5
"COD",2006,84,"Both",16903
"COD",2006,85,"Both",13439.5
"COD",2006,86,"Both",10504.5
"COD",2006,87,"Both",8058
"COD",2006,88,"Both",6049.5
"COD",2006,89,"Both",4432
"COD",2006,90,"Both",3160.5
"COD",2006,91,"Both",2189
"COD",2006,92,"Both",1471.5
"COD",2006,93,"Both",956.5
"COD",2006,94,"Both",600.5
"COD",2006,95,"Both",362.5
"COD",2006,96,"Both",210.5
"COD",2006,97,"Both",114.5
"COD",2006,98,"Both",62
"COD",2006,99,"Both",31.5
"COD",2006,100,"Both",22.5
"COD",2007,0,"Both",2481723
"COD",2007,1,"Both",2317158.5
"COD",2007,2,"Both",2198575.5
"COD",2007,3,"Both",2103875
"COD",2007,4,"Both",2019867.5
"COD",2007,5,"Both",1937006.5
